C8orf4	9.22E-05	0.078919602
PRKCDBP	0.000102783	0.087982669
DSC3	0.00011162	0.095546656
CCL2	0.000112201	0.096044163
CRISP3	0.000115788	0.099114432
PTX3	0.000117174	0.100300555
IGFBP2	0.000125449	0.107384311
ATP9A	0.00012835	0.109867214
OLR1	0.000132359	0.113299115
NEDD9	0.00013423	0.114900882
CXADR	0.0001373	0.117529012
IGHA1	0.000138516	0.118569623
TNC	0.000138613	0.118652497
FGFR2	0.000143552	0.122880867
PFN2	0.000157149	0.134519223
NUP98	0.000161485	0.138230809
ISLR	0.000164749	0.141025348
KRT81	0.000166281	0.142336296
SERPINA1	0.000175249	0.150012793
COL4A2	0.000178977	0.153204354
PALLD	0.000181699	0.155534617
FZD7	0.000185477	0.158768596
DEFB1	0.000193269	0.165438147
NFIL3	0.000217743	0.186387913
SCGB2A2	0.000225716	0.193212738
CDC42EP3	0.000231296	0.19798899
FLNB	0.000234808	0.200995424
LRP12	0.000240077	0.205505581
MFAP3L	0.000254136	0.217540617
GCNT1	0.000258894	0.221613443
NPR3	0.000287193	0.245837578
CSRP1	0.000289675	0.247961573
VWA5A	0.000348903	0.298661222
GABRE	0.000351763	0.301108756
TTC3	0.000373987	0.320132684
PDZK1IP1	0.000378135	0.323683775
PTPLA	0.000386898	0.331184277
PHLPP	0.000491308	0.420559634
CYP1B1	0.000494189	0.423025447
RGS2	0.000547771	0.468892278
PLCB1	0.000548286	0.469332987
HIST1H2BC	0.000549439	0.470319499
SELE	0.00055598	0.475918675
IL1R2	0.000621599	0.53208904
GALNT14	0.000640851	0.54856825
DSG3	0.000653463	0.559364711
IER5	0.000672513	0.575671528
RNF19B	0.000674068	0.57700261
PLOD1	0.000686601	0.587730295
TBX3	0.000735246	0.629370715
QPCT	0.000904109	0.773917656
LCN2	0.00096911	0.829557826
TNFRSF11B	0.001163693	0.996121329
FARP1	0.002159982	1
SLC6A14	0.004956267	1
SERPINA3	0.004256721	1
COL8A2	0.002163982	1
CP	0.284883633	1
CSRP2	0.009537265	1
DSC2	0.007291885	1
SULF1	0.004861337	1
FOLR1	0.002935782	1
CADM1	0.001365183	1
BAMBI	0.00745692	1
PCSK1N	0.013050688	1
GP1BB	0.001785319	1
LAMC2	0.045981926	1
MGP	0.004377001	1
MID1	0.001399507	1
MT1E	0.003902292	1
PLOD2	0.038803879	1
C1orf106	0.148428569	1
CCND1	0.004004003	1
LOC654342	0.006937116	1
SPP1	0.027594666	1
TOP2A	0.001551904	1
C1orf116	0.001433233	1
IRS2	0.00669959	1
HEPH	0.006271943	1
LOC100134331	0.004657946	1
PPIF	0.00542448	1
WFDC2	0.004040612	1
OLFM1	0.010349766	1
OLFM4	0.335339994	1
RBCK1	0.002384866	1
IGF2BP3	0.022638108	1
SCGB1D2	0.003044732	1
PLA2G16	0.181884365	1
CKMT1B	0.01681721	1
FAM129A	0.060295235	1
CSN3	0.924109211	1
CTAG1B	0.7307198	1
COCH	0.158506757	1
EIF5A	0.129818632	1
DKK1	0.87618911	1
EPB41L3	0.031535551	1
40427	NaN	1
EHF	0.14172537	1
TJP3	0.040318272	1
AMY1A	0.386855331	1
GNAS	0.346675833	1
HOXA9	0.074664052	1
AGFG1	0.029513856	1
HSPA4	0.109684106	1
L1CAM	0.003817429	1
MAGEA3	0.659555146	1
MAGEA6	0.492639308	1
ME1	0.005238805	1
SCGB2A1	0.631243689	1
MMP1	0.010042694	1
MMP12	0.003924258	1
MYB	0.163284527	1
CEACAM6	0.00887316	1
NELL2	0.006873349	1
ORM1	0.011059075	1
ORM2	0.085284396	1
TMED5	0.003679163	1
PLA2G2A	0.054172506	1
ODAM	0.112972955	1
UBA6	0.017517912	1
C1orf103	0.016554912	1
PSPH	0.18870077	1
PPM1H	0.057437637	1
CCL18	0.006289167	1
CXCL5	0.027148464	1
SLC2A5	0.010752419	1
SORL1	0.078794201	1
SOX11	0.007539992	1
TCN1	0.001298073	1
TDO2	0.003746496	1
ST6GALNAC5	0.0018711	1
CAPN6	0.002899444	1
HIST1H3H	0.001998411	1
PIP5K1B	0.001196433	1
VNN1	0.015998102	1
SELENBP1	0.009390679	1
CLDN10	0.666808631	1
TDRD12	0.912090069	1
CHST2	0.005136267	1
