CAMK2N1	4.80E-08	0.000113475
LPAR1	4.84E-08	0.00011435
APOC1	4.93E-08	0.0001165
JAK1	4.99E-08	0.000117944
MYH11	5.16E-08	0.000122028
ADAM12	5.19E-08	0.000122815
GJA1	5.23E-08	0.00012362
MFAP2	5.27E-08	0.000124539
JAG1	5.37E-08	0.000127011
CLDN5	5.41E-08	0.000127885
ERG	5.43E-08	0.000128526
LY6E	5.53E-08	0.000130789
APOBEC3A	5.57E-08	0.000131809
ANK2	5.58E-08	0.000131944
CCPG1	5.63E-08	0.000133064
IQCG	5.63E-08	0.000133102
PTPLAD1	6.03E-08	0.000142706
ACP5	6.13E-08	0.000144982
F2R	6.26E-08	0.000148041
C13orf15	6.29E-08	0.000148839
LMCD1	6.51E-08	0.000154034
RGS5	6.70E-08	0.000158378
FERMT2	6.72E-08	0.00015895
COL15A1	6.88E-08	0.000162828
BDH2	7.25E-08	0.000171527
PKIG	7.31E-08	0.000172846
PPAP2B	7.58E-08	0.000179344
SEH1L	7.65E-08	0.000180907
COL16A1	7.77E-08	0.000183832
DCLK1	7.79E-08	0.000184289
FRY	7.84E-08	0.000185448
ADH1B	8.02E-08	0.000189585
MYLIP	8.24E-08	0.000194877
PFKP	8.29E-08	0.000196069
LAMC1	8.79E-08	0.000207883
JMJD4	8.82E-08	0.000208617
FAM172A	9.52E-08	0.000225047
ZEB1	9.64E-08	0.000227909
TPD52	9.69E-08	0.000229282
IFFO1	9.77E-08	0.000230981
KRT6A	1.00E-07	0.000237103
SASH1	1.02E-07	0.00024151
S100A2	1.02E-07	0.000241536
ACTA2	1.03E-07	0.000244734
TPK1	1.04E-07	0.00024652
MST1R	1.07E-07	0.000254218
TNFSF12	1.08E-07	0.000255025
FBLN2	1.13E-07	0.000266926
GPRC5A	1.15E-07	0.000273109
FAM13B	1.16E-07	0.000274737
TNFRSF17	1.17E-07	0.000276359
FOS	1.17E-07	0.000277325
NEK2	1.22E-07	0.000289411
YKT6	1.23E-07	0.000291839
ITPR1	1.28E-07	0.000303099
BTG2	1.28E-07	0.000303561
GOLGA9P	1.28E-07	0.000303811
RNASE4	1.32E-07	0.000312009
KCNK5	1.33E-07	0.000313873
LPP	1.34E-07	0.000317889
TPCN1	1.35E-07	0.000319046
BANK1	1.35E-07	0.000319679
IMPA2	1.47E-07	0.000346778
PXDN	1.51E-07	0.000357233
EVL	1.51E-07	0.000357276
S100B	1.52E-07	0.000359599
PIGB	1.54E-07	0.000364103
AKAP2	1.54E-07	0.000365344
CXCR7	1.55E-07	0.000366633
STK17A	1.56E-07	0.000368
ZFP106	1.59E-07	0.000376601
CALHM2	1.69E-07	0.000400807
KCNK1	1.70E-07	0.000402328
VWF	1.77E-07	0.000417979
FOXN3	1.81E-07	0.000427482
PCK2	1.85E-07	0.000436625
CECR5	1.85E-07	0.000438186
S100A14	1.89E-07	0.000447487
TMSB15B	1.93E-07	0.000457345
COLEC12	1.97E-07	0.000464948
GJA4	1.99E-07	0.000470651
HIST1H1C	2.02E-07	0.0004782
C9orf61	2.04E-07	0.00048169
CXCL14	2.11E-07	0.000499185
TPX2	2.19E-07	0.000518856
TRMT11	2.26E-07	0.000534805
PLAT	2.30E-07	0.00054451
NPDC1	2.31E-07	0.000545709
SH3PXD2A	2.41E-07	0.000570574
KLF10	2.44E-07	0.000576998
KAT2B	2.48E-07	0.000587341
SGCD	2.53E-07	0.000598131
SAP30	2.55E-07	0.000602414
PLIN	2.60E-07	0.000614077
FKBP11	2.60E-07	0.000615325
SELP	2.65E-07	0.000626225
FABP7	2.65E-07	0.000627522
NRP1	2.69E-07	0.000635673
HPSE	2.74E-07	0.000647991
CDKN1C	2.86E-07	0.000676438
ATP2C2	2.94E-07	0.000695856
GAS7	3.10E-07	0.000732024
MAST4	3.36E-07	0.000794359
YPEL5	3.56E-07	0.000842902
GCNT2	3.79E-07	0.000896584
MITF	3.94E-07	0.00093069
CST6	4.01E-07	0.000948969
TGFB1	4.06E-07	0.000960188
FABP4	4.17E-07	0.000986463
TACC1	4.19E-07	0.000992077
GAS1	4.29E-07	0.001015593
TLE4	4.39E-07	0.001038452
DYNC2H1	4.53E-07	0.001070831
GOLSYN	4.56E-07	0.001077663
CLIC3	4.61E-07	0.001090884
PHLDA3	4.63E-07	0.001095853
PARP1	4.72E-07	0.001116795
PFDN5	4.78E-07	0.001129919
FCGR2B	4.81E-07	0.001138376
C20orf103	5.10E-07	0.00120572
THSD1	5.18E-07	0.001224899
IL12RB2	5.20E-07	0.001229346
STEAP1	5.22E-07	0.001235367
ENY2	5.30E-07	0.001254247
CEP68	5.53E-07	0.001308974
PRKAR2B	5.55E-07	0.001312987
RBMS3	5.79E-07	0.001370169
THBS1	5.84E-07	0.001381684
MME	5.90E-07	0.001395745
NAP1L3	5.98E-07	0.001414576
PGBD5	6.02E-07	0.001424522
GYPC	6.20E-07	0.001465133
LOC100133484	6.21E-07	0.001467546
STXBP1	6.33E-07	0.001497157
SETBP1	6.40E-07	0.001514435
BHMT2	6.46E-07	0.001526782
HERC1	6.81E-07	0.00161172
SEMA3G	6.85E-07	0.001619776
CRTAP	6.95E-07	0.001644712
AKR1C2	7.15E-07	0.001691051
PCCA	7.24E-07	0.001712368
FKBP1B	7.30E-07	0.001726347
IL1RN	7.45E-07	0.001763029
CDO1	7.46E-07	0.0017649
PEG10	7.47E-07	0.001765603
MAP3K5	7.66E-07	0.001812019
TIE1	7.67E-07	0.001814665
PCSK5	7.70E-07	0.001820252
HEATR1	7.77E-07	0.001837411
BYSL	7.93E-07	0.001874719
MICAL1	8.03E-07	0.001898836
GPR183	8.19E-07	0.00193659
NSDHL	8.27E-07	0.001955256
SLC25A46	8.27E-07	0.001956252
CD1D	8.37E-07	0.001980212
PTPRG	8.43E-07	0.001993395
CHRDL1	8.47E-07	0.002003269
STARD13	8.55E-07	0.002022118
TMSB15A	8.63E-07	0.002039942
AXL	8.72E-07	0.002062586
RTN1	8.82E-07	0.002086647
POR	8.92E-07	0.002109043
EDNRB	8.94E-07	0.002113154
TMEM22	9.22E-07	0.00217992
TGFB3	9.45E-07	0.002235824
TXNIP	9.65E-07	0.002282073
UGT8	9.68E-07	0.002288327
THBD	9.85E-07	0.002329463
GPX1	9.86E-07	0.00233258
GPRASP1	9.99E-07	0.002363603
CDH1	1.04E-06	0.002456021
AHR	1.07E-06	0.002535787
ZFHX4	1.08E-06	0.002555414
UNG	1.10E-06	0.002592771
ZNF91	1.11E-06	0.002628188
RAB31	1.12E-06	0.002642169
MEF2C	1.12E-06	0.002651332
CXCL2	1.18E-06	0.002799141
EFEMP1	1.20E-06	0.002847173
LOH3CR2A	1.21E-06	0.002853284
ELMO1	1.23E-06	0.002903427
PSTPIP2	1.23E-06	0.002913717
CHI3L1	1.30E-06	0.003070299
GADD45A	1.37E-06	0.00323163
VSIG4	1.37E-06	0.003241788
PUS7	1.39E-06	0.003282328
HSD17B4	1.39E-06	0.003284877
UGT1A@	1.41E-06	0.003325314
PLN	1.41E-06	0.003333111
C14orf139	1.41E-06	0.003340237
ITGA7	1.42E-06	0.003361664
RAP1B	1.47E-06	0.003478574
DPYSL3	1.48E-06	0.003503314
COL2A1	1.52E-06	0.003596881
BACH2	1.54E-06	0.003642629
CLIC5	1.57E-06	0.00371695
DGKA	1.58E-06	0.00372569
C11orf2	1.59E-06	0.003754214
CDC42EP4	1.59E-06	0.003769721
CLIP3	1.60E-06	0.003772423
GPX3	1.60E-06	0.003787295
EML1	1.61E-06	0.003810571
NACC2	1.64E-06	0.003889094
TMEM100	1.66E-06	0.003922063
MCTP1	1.71E-06	0.004033863
PCDHGA1	1.72E-06	0.004062274
IFITM2	1.72E-06	0.004068535
XIST	1.73E-06	0.004092851
RNF114	1.75E-06	0.004146238
CTDSP2	1.76E-06	0.004156668
CYR61	1.79E-06	0.004222307
TMEM158	1.79E-06	0.004241266
AMOTL2	1.79E-06	0.004241673
C5orf4	1.86E-06	0.004403694
ARID5B	1.89E-06	0.00447725
CFD	2.02E-06	0.004770714
EPRS	2.04E-06	0.004835612
ME3	2.10E-06	0.004958737
IGF2BP2	2.11E-06	0.004979547
FOLR2	2.11E-06	0.004991116
AKR1C1	2.14E-06	0.005058063
LEPROT	2.16E-06	0.005111804
FGF1	2.20E-06	0.005203271
CTPS	2.21E-06	0.005216334
FUT8	2.24E-06	0.005301616
MCCC1	2.26E-06	0.005335978
DMXL1	2.27E-06	0.005361855
GAS6	2.30E-06	0.005427817
NPY1R	2.37E-06	0.005594965
COL6A1	2.44E-06	0.005770464
PTDSS1	2.46E-06	0.005815994
ATP2A3	2.50E-06	0.005906877
MCM3	2.56E-06	0.006057388
KIAA0020	2.60E-06	0.006158922
PDE2A	2.63E-06	0.006225376
ELK3	2.66E-06	0.006286947
CCDC92	2.70E-06	0.006394045
SCRIB	2.71E-06	0.006418199
BAZ2B	2.72E-06	0.006428492
NGFR	2.73E-06	0.006456761
ZFP36	2.73E-06	0.006460239
POLR2F	2.77E-06	0.006556189
HSD17B2	2.78E-06	0.006562933
MYO15B	2.81E-06	0.006639653
RCAN2	2.81E-06	0.006647491
MRC1	2.88E-06	0.006809887
THSD7A	2.91E-06	0.006873781
RGL1	2.91E-06	0.006889307
LRIG1	2.92E-06	0.006903136
FIGF	3.03E-06	0.007167508
EFNA4	3.06E-06	0.007248401
CRABP1	3.12E-06	0.00736969
VIM	3.14E-06	0.007435943
SNX2	3.16E-06	0.007476509
GMFB	3.19E-06	0.007553738
KDR	3.22E-06	0.007611439
SLC2A1	3.25E-06	0.007686642
MAP4K4	3.29E-06	0.007778682
MEOX2	3.34E-06	0.007900661
TARBP1	3.34E-06	0.007908782
EGR3	3.38E-06	0.007992784
SNRK	3.43E-06	0.008121385
ITSN1	3.44E-06	0.008138748
FAM60A	3.46E-06	0.008179327
ITGA3	3.51E-06	0.008296238
PDLIM4	3.52E-06	0.008333538
PEG3	3.57E-06	0.008433345
PDE1A	3.58E-06	0.008473059
FLI1	3.67E-06	0.008690699
AKR1C3	3.75E-06	0.008874432
NUDT3	3.78E-06	0.008933591
CYP26B1	3.80E-06	0.008998032
CALD1	3.91E-06	0.009236989
GRB14	3.94E-06	0.009321602
MMRN1	3.95E-06	0.009330738
YEATS2	3.97E-06	0.0093878
RPS6KA2	4.11E-06	0.009710557
ACACB	4.14E-06	0.009797366
OLFML2A	4.17E-06	0.009866963
SLC5A6	4.18E-06	0.009888238
POGK	4.29E-06	0.010144603
SLC25A17	4.39E-06	0.010373403
TYMS	4.43E-06	0.010482798
ZBTB10	4.46E-06	0.010538919
SEC24A	4.59E-06	0.010858442
FCER1A	4.64E-06	0.010975948
RRS1	4.79E-06	0.011324189
MYO1B	4.82E-06	0.01139614
NBR1	4.90E-06	0.01157721
EPS8	4.91E-06	0.011610903
SATB1	5.08E-06	0.012014411
LMO2	5.30E-06	0.012541757
NEK9	5.34E-06	0.012617933
RPP25	5.44E-06	0.012872735
DTL	5.51E-06	0.013037119
CAT	5.54E-06	0.013108764
ANXA8L2	5.59E-06	0.013213777
PJA2	5.61E-06	0.013268143
TXNDC15	5.63E-06	0.013318739
MPRIP	5.64E-06	0.013328845
KLF9	5.64E-06	0.013343829
NFE2L3	5.75E-06	0.013587157
DSG2	5.95E-06	0.014075366
C10orf18	6.04E-06	0.014276654
ARL6IP5	6.23E-06	0.014725607
ADH5	6.33E-06	0.014978904
PRPF3	6.45E-06	0.015256384
ARMCX2	6.50E-06	0.015361973
CBX7	6.53E-06	0.015453012
MMD	6.57E-06	0.015547015
HDGFRP3	6.62E-06	0.015647594
CFP	6.63E-06	0.015688084
MAT2A	6.73E-06	0.015927165
BACE1	6.75E-06	0.015963939
HMBOX1	6.77E-06	0.015999979
SNRPA1	6.82E-06	0.016131146
TWIST1	7.15E-06	0.016918488
IRX5	7.22E-06	0.017086594
SLC25A32	7.35E-06	0.017374746
VEGFA	7.36E-06	0.017396709
UBE2A	7.45E-06	0.01760898
CYP51A1	7.45E-06	0.017630602
APLNR	7.52E-06	0.017791327
CNN2	7.59E-06	0.017946133
IDI1	7.64E-06	0.018077811
GRINL1A	7.72E-06	0.018269469
URB2	7.90E-06	0.018671974
PDGFC	7.94E-06	0.018783225
LRP8	8.18E-06	0.01935307
SERPINB6	8.38E-06	0.01981062
CYTL1	8.62E-06	0.020376362
RAPGEF2	8.72E-06	0.020632254
MELK	8.76E-06	0.020721799
HIST1H2AE	9.00E-06	0.021286295
MYC	9.28E-06	0.021944924
FAM105A	9.44E-06	0.022328377
C6orf145	9.47E-06	0.022395242
EGR1	9.55E-06	0.022595399
CDKN1A	9.58E-06	0.022663823
CD1C	9.63E-06	0.022773862
NOLC1	9.83E-06	0.023252687
CHSY1	9.99E-06	0.023636014
TAGLN2	1.01E-05	0.023865197
MAP1B	1.01E-05	0.023910815
ESD	1.02E-05	0.024077321
SYNE1	1.03E-05	0.024422972
FKBP4	1.03E-05	0.02443723
PLK1	1.04E-05	0.024653177
VGLL1	1.05E-05	0.024894643
FST	1.06E-05	0.025127144
SNRPD1	1.07E-05	0.025385653
TMEM45A	1.09E-05	0.025689139
DST	1.10E-05	0.026083463
HLA-DQA1	1.11E-05	0.026225203
CLEC3B	1.11E-05	0.026353013
PID1	1.13E-05	0.026638771
OAZ3	1.14E-05	0.02697849
LAPTM4B	1.19E-05	0.028114125
TEK	1.19E-05	0.028155561
RANBP1	1.21E-05	0.028566735
PTGIS	1.21E-05	0.028590026
DAAM2	1.23E-05	0.029056913
ANO1	1.25E-05	0.029648577
STAP2	1.26E-05	0.029786046
SKAP2	1.27E-05	0.030056187
UCK2	1.31E-05	0.03089313
EID1	1.32E-05	0.031275057
FGF7	1.33E-05	0.031416565
KLHDC2	1.35E-05	0.031857396
SMAD3	1.35E-05	0.031860784
WDYHV1	1.37E-05	0.032412722
MAP3K3	1.38E-05	0.03266205
MCM7	1.40E-05	0.032992131
GNS	1.49E-05	0.035249306
CDH3	1.53E-05	0.036220792
ATP8B4	1.62E-05	0.03823906
ESR1	1.62E-05	0.038345587
FAM134B	1.66E-05	0.039361997
PGCP	1.70E-05	0.040164924
ITGB1	1.75E-05	0.041328713
IFNGR1	1.75E-05	0.041420129
STAB1	1.76E-05	0.041625066
RBMS1	1.79E-05	0.042393916
GFPT2	1.82E-05	0.042989567
GTPBP2	1.83E-05	0.043230853
TERF2IP	1.83E-05	0.043260955
CTSF	1.83E-05	0.04326696
FLAD1	1.85E-05	0.043701511
PELI2	1.86E-05	0.043931053
PRCC	1.87E-05	0.044258853
RNF144A	1.91E-05	0.045186637
SRD5A1	1.92E-05	0.0454967
LGALS8	1.96E-05	0.046272625
HBB	1.97E-05	0.04662446
ARHGAP8	2.01E-05	0.047565182
SWAP70	2.03E-05	0.047947782
S1PR1	2.04E-05	0.048213732
MMP7	2.11E-05	0.049851824
PCDHGC3	2.12E-05	0.050043347
ALAS1	2.13E-05	0.050389165
CYB5R2	2.14E-05	0.050662971
ANXA6	2.19E-05	0.051739454
DNMT1	2.19E-05	0.051879897
F3	2.20E-05	0.052070461
MSH2	2.20E-05	0.052134297
MYBPC1	2.21E-05	0.052303859
OLFML2B	2.21E-05	0.05231669
MAP1LC3B	2.22E-05	0.052480009
TFAP2A	2.22E-05	0.052485079
METTL7A	2.22E-05	0.05249129
HIST1H2BH	2.25E-05	0.053276701
HSPG2	2.27E-05	0.053652141
NUP210	2.30E-05	0.05434578
ZEB2	2.31E-05	0.054601779
CLGN	2.32E-05	0.05490966
LTBP3	2.32E-05	0.054969951
NLRP1	2.33E-05	0.055053534
ADM	2.35E-05	0.055521034
MUC5B	2.35E-05	0.055587878
GSN	2.35E-05	0.055623123
FLNC	2.37E-05	0.055937152
IQSEC1	2.38E-05	0.056278178
MYCBP	2.39E-05	0.056559525
GULP1	2.41E-05	0.057084702
OSBPL8	2.44E-05	0.057628522
PTPRD	2.45E-05	0.058045013
SH3TC1	2.49E-05	0.058982725
BASP1	2.53E-05	0.059888753
LY6D	2.56E-05	0.060661814
CALM1	2.58E-05	0.061131454
STBD1	2.60E-05	0.061562843
NCAPD2	2.60E-05	0.061585109
GPR64	2.61E-05	0.061707198
VAT1	2.62E-05	0.062024933
C9orf95	2.68E-05	0.06326889
NBEA	2.70E-05	0.063861586
PAXIP1	2.76E-05	0.065287203
TUBB2A	2.76E-05	0.065335465
RAMP2	2.76E-05	0.065369617
ME2	2.77E-05	0.065518173
ARAP3	2.77E-05	0.065541081
DKFZP564O0823	2.81E-05	0.066420239
H2BFS	2.82E-05	0.066644759
WIF1	2.82E-05	0.066653971
METTL13	2.84E-05	0.067159185
CUGBP2	2.88E-05	0.06800103
PDPN	2.89E-05	0.068247979
ACVR1	2.93E-05	0.069186386
EFNB2	2.97E-05	0.070177986
LARP6	3.05E-05	0.072098229
XPOT	3.05E-05	0.072239528
MYOF	3.06E-05	0.072440117
TNXA	3.08E-05	0.072848407
CCL21	3.09E-05	0.073135382
FKBPL	3.13E-05	0.073918201
MMP11	3.13E-05	0.074134846
PI3	3.15E-05	0.074451773
NT5E	3.17E-05	0.074965388
LYVE1	3.20E-05	0.075658599
PIK3IP1	3.25E-05	0.076949992
QKI	3.26E-05	0.077131507
CCNA2	3.28E-05	0.077529881
MTFR1	3.35E-05	0.079215293
SIDT2	3.37E-05	0.079627921
NR2F2	3.42E-05	0.080880542
ZIC1	3.45E-05	0.081484291
PCTK1	3.46E-05	0.081851955
TTLL12	3.47E-05	0.082002508
BLM	3.50E-05	0.082882246
AKAP13	3.51E-05	0.08292674
HSPB8	3.52E-05	0.083142108
ADAMTS5	3.53E-05	0.083584981
SLC16A7	3.54E-05	0.083671179
PLA2G4A	3.58E-05	0.084604701
MKI67	3.64E-05	0.085969813
SMC4	3.67E-05	0.086866215
OSBPL10	3.77E-05	0.089257208
C1orf123	3.79E-05	0.089688561
TAF2	3.80E-05	0.089841656
ZNF239	3.86E-05	0.091389964
HLTF	3.87E-05	0.091583189
BCL2	3.88E-05	0.09182471
SLC25A20	3.90E-05	0.092140551
SERINC1	3.93E-05	0.092990732
EHD2	3.94E-05	0.093178573
HGF	4.17E-05	0.098732264
CDC7	4.26E-05	0.100712762
PPPDE1	4.29E-05	0.101341421
ST5	4.33E-05	0.102407299
HIST1H2BF	4.33E-05	0.102488134
MAPK13	4.34E-05	0.102654875
GLIPR1	4.35E-05	0.102822138
VCL	4.39E-05	0.10392953
PPAT	4.45E-05	0.105133822
ACTR3B	4.49E-05	0.106225107
ZNF7	4.54E-05	0.107277831
NVL	4.55E-05	0.107565754
TMEM2	4.62E-05	0.109201965
MPZL2	4.66E-05	0.11029325
GLTSCR2	4.69E-05	0.110949376
FRMD4B	4.81E-05	0.113733075
TRIOBP	4.83E-05	0.114257438
BUB1	4.93E-05	0.11659406
TGS1	5.04E-05	0.119171391
SYNPO	5.20E-05	0.122986025
MUC16	5.28E-05	0.124841157
SPRY2	5.32E-05	0.125877176
FTO	5.34E-05	0.126268122
EGR2	5.39E-05	0.127556288
VRK2	5.41E-05	0.127992608
ADAM15	5.42E-05	0.128164845
EPS15	5.43E-05	0.128307829
LOC100133724	5.48E-05	0.129608599
MMP23B	5.58E-05	0.131928764
PRKDC	5.62E-05	0.132915385
SOAT1	5.66E-05	0.133751496
CKS2	5.67E-05	0.134043091
S100P	5.72E-05	0.135254227
NR3C2	5.85E-05	0.13837159
TBC1D2B	5.88E-05	0.139041569
CARD14	5.90E-05	0.139604378
HSPB11	6.03E-05	0.142502017
RCN3	6.05E-05	0.142989038
DNAL4	6.12E-05	0.1448545
GTPBP4	6.17E-05	0.145809365
PCDHG@	6.19E-05	0.146337036
CFI	6.33E-05	0.14962618
HMGB2	6.38E-05	0.151001997
GTF2IRD1	6.39E-05	0.151211466
MDFIC	6.41E-05	0.151560457
UBAP2	6.41E-05	0.151697914
CCL20	6.47E-05	0.152955206
DAP3	6.56E-05	0.155254795
TSTA3	6.58E-05	0.155510416
BIN1	6.62E-05	0.156492423
SFRS11	6.65E-05	0.157273107
GUCY1B3	6.66E-05	0.157578131
ATP1A2	6.67E-05	0.157630014
MORC2	6.69E-05	0.158130254
PTPRM	6.85E-05	0.162009953
FANCL	6.85E-05	0.162102464
MAN2C1	6.93E-05	0.163787465
ARMCX1	6.98E-05	0.165014335
KLK7	7.01E-05	0.165804521
CDT1	7.03E-05	0.166214469
E2F3	7.05E-05	0.166823853
PFDN2	7.12E-05	0.16843488
SOD3	7.21E-05	0.1705321
LIMS2	7.23E-05	0.170891724
CHN1	7.23E-05	0.17090618
TBL1X	7.28E-05	0.172202135
TMEM51	7.30E-05	0.172537735
TIMP2	7.35E-05	0.17382607
KPNA2	7.46E-05	0.176429596
NOP2	7.49E-05	0.177123111
PGRMC1	7.90E-05	0.186800874
MIF	7.98E-05	0.188638456
FZD1	8.05E-05	0.190383327
BOLA1	8.07E-05	0.190893765
RIT1	8.34E-05	0.197213331
TPST1	8.47E-05	0.200219059
LEP	8.50E-05	0.200961058
ALDH1A1	8.53E-05	0.20164716
OIP5	8.60E-05	0.203283306
PURA	8.61E-05	0.203705781
DKC1	8.63E-05	0.204107536
ARID4A	8.69E-05	0.205505453
RP6-213H19.1	8.69E-05	0.205595491
GRK5	8.70E-05	0.205643673
GRAMD3	9.15E-05	0.21632205
PROCR	9.41E-05	0.222501391
BHLHE40	9.44E-05	0.223204318
HN1L	9.46E-05	0.223741075
HIST1H2BK	9.67E-05	0.228720189
SPATA20	9.78E-05	0.231213387
ARMC1	9.81E-05	0.232061909
HMGB3L1	9.85E-05	0.232943399
NDC80	0.000101266	0.239493762
PRKCDBP	0.000102783	0.24308296
C1orf107	0.000103016	0.243632193
LPPR4	0.000103649	0.245129584
HIST1H2BI	0.000106024	0.250747818
ABCA1	0.000106787	0.252552249
TFDP1	0.00010752	0.254285439
ANXA1	0.000107737	0.254797711
C12orf4	0.000108606	0.256853425
CCT4	0.000109516	0.259005808
TSEN34	0.000110538	0.261422914
TNN	0.000110968	0.262439535
DSC3	0.00011162	0.263981123
GSPT2	0.00011337	0.268120359
TACC3	0.000113468	0.268352207
GTSE1	0.000113643	0.268765798
KIAA0907	0.000115522	0.273209827
CRISP3	0.000115788	0.273838355
PTX3	0.000117174	0.277115434
CEBPG	0.000117184	0.277139714
MTHFD2	0.000119437	0.282467723
KLF7	0.000121691	0.287798573
ACADVL	0.000121695	0.287808356
GGH	0.00012203	0.288599801
DKFZP586H2123	0.000122238	0.289092566
NAT10	0.000123119	0.291177091
ALDH1A3	0.000123838	0.292876664
IGFBP2	0.000125449	0.296686795
DARS2	0.000125883	0.297713836
ACTL8	0.000129704	0.306748923
ELN	0.000130783	0.309300686
RNASE1	0.000131446	0.310869315
ZDHHC17	0.000133311	0.31528068
NEDD9	0.00013423	0.317453955
CHD9	0.000135816	0.321203924
EMP3	0.000135826	0.321228733
PMAIP1	0.000137058	0.324142251
FXR1	0.000137292	0.324696668
TNC	0.000138613	0.327819107
TRIM52	0.000139833	0.330704454
CCDC99	0.000143656	0.339746075
MTERFD1	0.000145465	0.344025717
TNFRSF1A	0.000145926	0.345114258
PGK1	0.000146395	0.346223241
ECHDC1	0.000146495	0.346460725
NTRK2	0.000148301	0.350731929
ARPC5L	0.000149248	0.352970475
C1orf135	0.000150568	0.35609263
BMP2	0.000153457	0.362925681
RUNDC3B	0.000154117	0.364487229
TPRKB	0.000154581	0.365584628
FOXK2	0.000160265	0.379027182
ADIPOQ	0.000160537	0.379669856
SSBP2	0.000161404	0.381719539
MAN2A1	0.000161691	0.382399751
LARP5	0.000162666	0.38470599
SMG5	0.000162667	0.384708122
CAPRIN2	0.000163279	0.386155041
ISLR	0.000164749	0.38963195
BBOX1	0.000165066	0.390381814
KRT81	0.000166281	0.393253902
LDHA	0.000166518	0.393816019
SLC31A1	0.000167284	0.395625608
ASNS	0.00017288	0.408860342
DTNA	0.000174428	0.41252289
STX8	0.000174667	0.413086441
MCM6	0.00017469	0.41314275
COL4A2	0.000178977	0.42328072
RRBP1	0.000180954	0.427956756
CCT3	0.000181679	0.429670476
PALLD	0.000181699	0.429718889
EXOSC4	0.000183544	0.434082004
FDPS	0.000184615	0.436613831
HIST1H2AG	0.000186258	0.44050107
HEY1	0.000186309	0.440621817
CYCS	0.000186409	0.440857201
RAD54B	0.000188677	0.44622059
SCYL2	0.000189449	0.448046584
GPR116	0.000192312	0.454816925
PALM2-AKAP2	0.000192836	0.456056601
DEFB1	0.000193269	0.457080861
HBA1	0.000196558	0.464858956
APH1A	0.000199924	0.472819195
C6orf120	0.000206247	0.487774724
TP53I3	0.000208862	0.493958533
TDP1	0.000210457	0.497731368
EGLN1	0.000210626	0.498131131
MAGOHB	0.000212858	0.503408522
ATAD2	0.00021553	0.509727964
CDCA8	0.000216226	0.511374914
BIRC5	0.000216785	0.512695917
FZD6	0.000220492	0.521464079
ITGAV	0.000222326	0.525801927
FOXM1	0.000222627	0.526513015
SCGB2A2	0.000225716	0.533817903
TTK	0.000230543	0.545233115
LZTFL1	0.00023149	0.547474222
POLR3C	0.000231512	0.54752693
PADI3	0.00023237	0.549555523
HIST1H2BE	0.000234614	0.554861656
RAB11FIP2	0.00023615	0.558494122
PRMT3	0.000242736	0.574070086
RANGAP1	0.000243654	0.576241979
TFB2M	0.000245638	0.580934429
PTPRE	0.000248795	0.588401065
RNFT2	0.000249457	0.589965461
LMO4	0.00025124	0.594182779
ASB8	0.000253065	0.598497732
LRPPRC	0.000253694	0.599986336
MFAP3L	0.000254136	0.601032195
RBP4	0.00025629	0.606126733
SEPHS1	0.000258114	0.610440451
DAPK1	0.000260342	0.615708501
EZH1	0.000261561	0.618592656
ROR2	0.000263257	0.622602179
ACO1	0.000264638	0.625869271
SLC39A4	0.000266695	0.630733016
SEC23A	0.000273284	0.646316064
CYFIP2	0.000273853	0.647663029
GNAQ	0.00027525	0.650965929
SCO2	0.000277041	0.655201917
ACTL6A	0.000277165	0.655496105
RBPMS	0.000280242	0.662771339
PPP3CA	0.000281561	0.665892888
IARS	0.000282464	0.668027889
EHD3	0.000284414	0.672638436
NPR3	0.000287193	0.679212467
MOCOS	0.000287629	0.680243351
RPL13A	0.000289866	0.685532471
MTDH	0.000291285	0.688888767
PPP1R13L	0.000292604	0.692009311
CALCOCO1	0.000294653	0.696855026
TOPBP1	0.000297032	0.70247963
ZFPM2	0.000300683	0.711114485
CDC42BPB	0.000302775	0.716063891
ZNF107	0.000302878	0.716307064
CCDC86	0.000305988	0.723662134
PTGER3	0.000308704	0.730083995
LPHN2	0.000310007	0.733166816
STIL	0.000311166	0.735907632
MCM5	0.00031399	0.742586226
PRRX1	0.000319698	0.756084962
AURKB	0.000323469	0.765004627
DNAJB4	0.000326744	0.772748582
PLAA	0.000335652	0.79381804
TRMT12	0.000340972	0.806397631
DBF4	0.000348327	0.823794395
PHLDA2	0.000351045	0.830220794
PNRC2	0.000352304	0.833199074
MSL1	0.000353272	0.835488863
DHCR7	0.000356527	0.843185487
SSX2IP	0.00035773	0.846031277
CKAP5	0.00036078	0.85324425
CDC20	0.000363854	0.860514443
PERP	0.00037201	0.879803144
CAST	0.000375585	0.888259385
PDZK1IP1	0.000378135	0.89428987
PTPLA	0.000386898	0.915012634
LSM2	0.000387329	0.916034225
HSPH1	0.000387625	0.91673308
EXO1	0.000395866	0.936223571
IL17RB	0.000397676	0.940503775
LXN	0.000400909	0.948149991
ADAMTS1	0.000403171	0.953498731
PSRC1	0.000405044	0.957928225
SOX17	0.00040532	0.9585817
HIST1H2BG	0.000415088	0.981684247
EVI1	0.000416241	0.984408798
FAM134C	0.000416647	0.985370921
TSPAN3	0.000422753	0.999809673
FAM13A	0.003019562	1
MBNL2	0.363809941	1
RASA4	0.022094001	1
RBM6	0.007800638	1
RBM5	0.001108126	1
CALCRL	0.006853662	1
