S100A14	1.89E-07	0.000201889
CLMN	1.91E-07	0.000203347
RELB	1.93E-07	0.000205914
TMSB15B	1.93E-07	0.000206337
COLEC12	1.97E-07	0.000209767
KIAA0125	1.97E-07	0.000210571
CD84	1.99E-07	0.000212221
CXCL14	2.11E-07	0.000225214
EFHD2	2.14E-07	0.000228692
MAGED4B	2.21E-07	0.000235892
TRMT11	2.26E-07	0.000241284
PLAT	2.30E-07	0.000245663
ERAP2	2.44E-07	0.000260176
PLIN	2.60E-07	0.000277049
FKBP11	2.60E-07	0.000277612
HPSE	2.74E-07	0.000292349
CDKN1C	2.86E-07	0.000305184
SOX4	2.89E-07	0.000308762
SLC26A3	3.07E-07	0.000327455
GCA	3.12E-07	0.000333321
TGM2	3.25E-07	0.000346837
CFLAR	3.25E-07	0.00034684
FAS	3.31E-07	0.000353608
ARAP2	3.73E-07	0.000397466
NFKB2	3.73E-07	0.000398043
TLE4	4.39E-07	0.000468511
CLIC3	4.61E-07	0.000492166
FCGR2B	4.81E-07	0.000513593
GLRX	5.76E-07	0.000614452
AQP3	5.78E-07	0.000616512
LOC100133484	6.21E-07	0.000662102
SIX3	6.33E-07	0.000675335
STXBP1	6.33E-07	0.000675461
SLC29A1	6.79E-07	0.00072486
MYH10	7.14E-07	0.00076151
AKR1C2	7.15E-07	0.000762939
GREM1	7.59E-07	0.000809537
TCIRG1	7.86E-07	0.000838162
FCGR2A	7.96E-07	0.000849686
SLC24A3	8.14E-07	0.000869011
PTK7	8.15E-07	0.000869529
GPR183	8.19E-07	0.000873718
PTPRG	8.43E-07	0.000899346
TMSB15A	8.63E-07	0.000920346
APOBEC3C	8.64E-07	0.000922015
DYNC1I1	9.06E-07	0.000966697
STK38L	9.17E-07	0.000978418
PION	9.36E-07	0.000999027
IGF1R	1.05E-06	0.001123339
RGS10	1.18E-06	0.001253893
ASPH	1.19E-06	0.001274029
APOE	1.23E-06	0.001315034
HSPA2	1.31E-06	0.001397057
VSIG4	1.37E-06	0.001462574
ENPP1	1.47E-06	0.001564408
LOC100133862	1.47E-06	0.001569113
DPYSL3	1.48E-06	0.001580565
COL2A1	1.52E-06	0.001622779
CLDN1	1.53E-06	0.001630937
NACC2	1.64E-06	0.001754615
TMEM100	1.66E-06	0.001769489
IFITM2	1.72E-06	0.001835572
CYR61	1.79E-06	0.001904948
KLF5	1.95E-06	0.002076344
LOX	2.10E-06	0.002235516
IGF2BP2	2.11E-06	0.002246586
AKR1C1	2.14E-06	0.00228201
LIMK2	2.21E-06	0.002357866
NPY1R	2.37E-06	0.00252424
KIAA0020	2.60E-06	0.002778676
HSD17B2	2.78E-06	0.002960951
MRC1	2.88E-06	0.003072368
CRABP1	3.12E-06	0.00332493
PEG3	3.57E-06	0.003804811
ACAN	3.66E-06	0.003902031
AKR1C3	3.75E-06	0.004003814
GRB14	3.94E-06	0.00420556
SLC5A6	4.18E-06	0.004461205
SYK	4.74E-06	0.005061115
ST6GALNAC4	4.87E-06	0.005199064
ANXA8L2	5.59E-06	0.005961564
KLF9	5.64E-06	0.006020239
NFE2L3	5.75E-06	0.00613002
CTDSPL	5.93E-06	0.006328617
TMED3	6.48E-06	0.006909148
FLRT3	6.65E-06	0.007093804
CYP51A1	7.45E-06	0.007954272
BAG3	7.64E-06	0.008150149
EGFL6	7.71E-06	0.00822667
CCL3	8.51E-06	0.009084045
MELK	8.76E-06	0.009348905
HIST1H2AE	9.00E-06	0.009603584
C6orf145	9.47E-06	0.0101039
EGR1	9.55E-06	0.010194203
MAP1B	1.01E-05	0.01078767
TRPM4	1.05E-05	0.011200373
VGLL1	1.05E-05	0.011231536
DST	1.10E-05	0.011767888
HLA-DQA1	1.11E-05	0.011831836
CSTA	1.12E-05	0.01193522
PID1	1.13E-05	0.012018422
LAMB3	1.15E-05	0.012298481
EFS	1.20E-05	0.012794596
ANO1	1.25E-05	0.013376335
MTSS1	1.31E-05	0.013933053
OPTN	1.37E-05	0.014567571
FOXF2	1.38E-05	0.014673397
PLCG2	1.45E-05	0.01546664
CDH3	1.53E-05	0.016341474
SHANK2	1.55E-05	0.016568862
S100A10	1.64E-05	0.017480134
GPR161	1.79E-05	0.019135705
C12orf32	1.90E-05	0.020251056
RNF144A	1.91E-05	0.020386529
NT5DC2	2.09E-05	0.022352011
MMP7	2.11E-05	0.022491288
MYBPC1	2.21E-05	0.023597555
TACC2	2.25E-05	0.024023126
ADM	2.35E-05	0.025049025
IFI6	2.55E-05	0.027166755
GPR64	2.61E-05	0.027839992
CKB	2.62E-05	0.027919572
KIAA1199	2.66E-05	0.028425218
TUBB2A	2.76E-05	0.029476931
WIF1	2.82E-05	0.030071792
CUGBP2	2.88E-05	0.030679535
MCL1	2.93E-05	0.03129214
FPR1	3.06E-05	0.032698565
MMP11	3.13E-05	0.033446884
PI3	3.15E-05	0.03358987
FGFR3	3.30E-05	0.035181647
MAFF	3.34E-05	0.035654891
ZIC1	3.45E-05	0.03676268
HSPB8	3.52E-05	0.037510625
ADAMTS5	3.53E-05	0.037710433
VSNL1	3.71E-05	0.039546182
CXCR4	3.85E-05	0.041115664
PSD3	4.02E-05	0.042908716
EFHC1	4.14E-05	0.044149586
FGF9	4.38E-05	0.046693408
MPZL2	4.66E-05	0.049760211
THBS3	4.82E-05	0.051416329
PLCE1	5.08E-05	0.054194618
RAB15	5.17E-05	0.055117355
MUC16	5.28E-05	0.056323685
IGLV4-60	5.40E-05	0.057582778
NFASC	5.42E-05	0.057826921
WFDC1	5.47E-05	0.058320471
NDUFA4L2	5.55E-05	0.059213078
CKS2	5.67E-05	0.060475255
CYLD	5.75E-05	0.06137532
KLK7	7.01E-05	0.07480483
KLK11	7.56E-05	0.08069231
SLC12A7	7.77E-05	0.082912931
CSPG4	7.92E-05	0.084505347
FZD1	8.05E-05	0.085893873
C5orf23	8.16E-05	0.087058134
GRAMD3	9.15E-05	0.09759646
TTLL7	9.44E-05	0.100703874
ECOP	9.98E-05	0.106448291
NEDD4L	0.000101343	0.108132525
PRKCDBP	0.000102783	0.109669986
DSC3	0.00011162	0.11909846
CCL2	0.000112201	0.119718601
CRISP3	0.000115788	0.123545677
PTX3	0.000117174	0.125024173
ALDH1A3	0.000123838	0.132135053
CACNA1D	0.000124503	0.132844842
IGFBP2	0.000125449	0.133854042
FCGR2C	0.000129356	0.138022888
ELN	0.000130783	0.139544961
RNASE1	0.000131446	0.140252668
PMAIP1	0.000137058	0.146240923
IGHA1	0.000138516	0.147796481
DNM3	0.000141938	0.151447316
FGFR2	0.000143552	0.153170426
LDHB	0.000144424	0.154100859
GDPD5	0.00014692	0.156763279
SLFN12	0.00014744	0.157318359
NTRK2	0.000148301	0.158237196
PYGB	0.000151248	0.161381912
ADIPOQ	0.000160537	0.171292912
OBSL1	0.000160997	0.171784164
KRT81	0.000166281	0.177421528
PDE9A	0.000173977	0.185633183
SERPINA1	0.000175249	0.186990245
MMP13	0.000178822	0.190802906
PALLD	0.000181699	0.193873173
DCK	0.000183603	0.195904855
HEY1	0.000186309	0.198792169
SCGB2A2	0.000225716	0.240838775
PRKCQ	0.000227449	0.242688326
FLNB	0.000234808	0.250539857
LRP12	0.000240077	0.256161746
MFAP3L	0.000254136	0.271163362
RBP4	0.00025629	0.273461829
NPR3	0.000287193	0.306435392
CSRP1	0.000289675	0.309082942
FHOD3	0.000328703	0.350725956
STK17B	0.00034977	0.373204759
DHCR7	0.000356527	0.380413917
ANGPTL4	0.000363434	0.38778417
TTC3	0.000373987	0.399043895
ASAP2	0.000386451	0.412342786
PTPLA	0.000386898	0.412819653
MAGI2	0.000410817	0.438342255
PCOLCE2	0.000454565	0.485020797
FOSB	0.000487265	0.519911901
LEPREL1	0.000488019	0.52071658
PHLPP	0.000491308	0.524225619
CYP1B1	0.000494189	0.527299243
RGS2	0.000547771	0.584472034
PLCB1	0.000548286	0.585021375
HIST1H2BC	0.000549439	0.586251057
PPP1R3C	0.00056409	0.601884348
RCAN1	0.000566528	0.604485505
KIAA1305	0.000591636	0.631276101
DSG3	0.000653463	0.697245498
EMP1	0.000701286	0.748271963
EPPK1	0.000721634	0.769983095
CRABP2	0.000729153	0.778006352
TBX3	0.000735246	0.784507656
CRIP2	0.000742628	0.792383959
ADCY2	0.000745059	0.794978277
MAMLD1	0.000785389	0.838010402
SVIL	0.000791558	0.844592036
HOXA5	0.000912633	0.9737793
FARP1	0.002159982	1
ST3GAL6	0.001767227	1
OLFM4	0.335339994	1
ST6GALNAC2	0.026458771	1
SCGB1D2	0.003044732	1
SIX2	0.02711147	1
PLK2	0.172255109	1
WASF3	0.02857403	1
MLLT11	0.08039744	1
KLK8	0.019777315	1
RNF24	0.002172746	1
SLC6A14	0.004956267	1
CNN3	0.005049309	1
HAPLN1	0.008527124	1
TCEAL2	0.007163457	1
CSN3	0.924109211	1
CTAG1B	0.7307198	1
CTSL2	0.096484003	1
DSG1	0.510841783	1
AGT	0.118479734	1
EDN2	0.014529823	1
ENPEP	0.004419606	1
FBN2	0.158972881	1
GPC4	0.017934006	1
FGF13	0.00126327	1
PHLDA1	0.334558377	1
RHOBTB3	0.000940213	1
UNC84A	0.002363794	1
FOLR1	0.002935782	1
HEY2	0.019854397	1
TSPAN12	0.137615509	1
CADM1	0.001365183	1
FRZB	0.159998364	1
KLK5	0.002129566	1
SOSTDC1	0.001626397	1
SUSD5	0.201967062	1
SS18L1	0.001432605	1
EHF	0.14172537	1
PDLIM3	0.098235556	1
PCSK1N	0.013050688	1
GP1BB	0.001785319	1
ANGPT1	0.020710735	1
CDH19	0.082614756	1
GPR37	0.195378346	1
GSTA2	0.154273973	1
GSTA4	0.0028909	1
GSTM3	0.00435844	1
HOXA9	0.074664052	1
HOXA10	0.043093453	1
HOXB6	0.014728619	1
TUBB2B	0.002229086	1
IL8	0.005116585	1
ITGA6	0.001209609	1
AREG	0.190619331	1
KIT	0.005989331	1
LAMA3	0.044965024	1
LPL	0.001737929	1
LTBP1	0.030634089	1
MAGEA3	0.659555146	1
MAGEA6	0.492639308	1
MAGEA12	0.389321652	1
MEIS2	0.001089279	1
SCGB2A1	0.631243689	1
MYO1D	0.001169459	1
CEACAM6	0.00887316	1
NOV	0.055962793	1
SERPINB2	0.015533527	1
PAX6	0.023110696	1
PCP4	0.067082028	1
CALML5	0.052355896	1
PKP1	0.000950978	1
PLA2G2A	0.054172506	1
40425	NaN	1
MANSC1	0.001155168	1
FNBP1L	0.023239043	1
PPP1R1A	0.013259303	1
NUDT11	0.778443601	1
LGR4	0.270352683	1
LMO3	0.02061374	1
KLK6	0.015430901	1
KLK10	0.016449695	1
PSPH	0.18870077	1
PTGS2	0.01206771	1
PTH2R	0.40639683	1
NLGN4X	0.00416851	1
PTN	0.036333987	1
ACTA1	0.015496931	1
PTPRZ1	0.345339311	1
RRAGD	0.0136481	1
SORT1	0.762756342	1
SH3BGR	0.041188509	1
REEP1	0.002645817	1
SLC6A8	0.004414542	1
LOC654342	0.006937116	1
SOX11	0.007539992	1
TCN1	0.001298073	1
TF	0.322598081	1
TNNT1	0.018406827	1
TUFT1	0.003551316	1
MPPED2	0.002217293	1
CA2	0.507518617	1
CA6	0.145714741	1
C1orf116	0.001433233	1
DHRS11	0.014616747	1
RNF128	0.054633474	1
CDC42BPA	0.00548564	1
PPFIBP1	0.002152366	1
DLK1	0.051727898	1
WASF1	0.447544609	1
TDRD12	0.912090069	1
DLG5	0.086492063	1
CRLF1	0.005826521	1
HEPH	0.006271943	1
TANK	0.018479441	1
PSIP1	0.001549274	1
40427	NaN	1
HLA-DRB4	0.123187264	1
MBNL1	0.00120636	1
MMP9	0.053019797	1
MMP12	0.003924258	1
FAM18B	0.001420332	1
40238	NaN	1
RB1	0.004214949	1
CCL18	0.006289167	1
CX3CL1	0.081067714	1
TMPRSS3	0.002027086	1
ST6GALNAC5	0.0018711	1
PDE4DIP	0.002891994	1
